date,home,away,rushing_yards_opp_homeAvg,rushing_yards_homeAvg
10/17/2019,Broncos,Chiefs,124.7575748,117.0011879
10/20/2019,Redskins,49ers,136.3568481,84.11815007
10/20/2019,Falcons,Rams,123.1910797,79.16037099
10/20/2019,Seahawks,Ravens,93.36775405,140.7498303
10/20/2019,Bengals,Jaguars,159.7723677,79.41885322
10/20/2019,Giants,Cardinals,125.0878164,113.0981812
10/20/2019,Titans,Chargers,108.5156887,121.3540031
10/20/2019,Bears,Saints,68.49615373,102.5666376
10/20/2019,Colts,Texans,121.0818867,124.5494025
10/20/2019,Lions,Vikings,114.8362239,115.2125173
10/20/2019,Bills,Dolphins,98.94499118,139.6253183
10/20/2019,Cowboys,Eagles,104.1574209,129.1420187
10/20/2019,Packers,Raiders,132.4454082,98.19692552
10/21/2019,Jets,Patriots,106.8076583,78.83197747
10/24/2019,Vikings,Redskins,100.1013364,139.8889017
10/27/2019,Bills,Eagles,99.15970058,136.5821075
10/27/2019,Colts,Broncos,109.9547064,133.5453056
10/27/2019,Bears,Chargers,82.15958502,94.13003227
10/27/2019,Falcons,Seahawks,120.1858867,82.70274498
10/27/2019,Rams,Bengals,111.1925445,109.1394761
10/27/2019,Chiefs,Packers,155.4978535,92.48179476
10/27/2019,Patriots,Browns,81.42070776,115.157845
10/27/2019,Titans,Buccaneers,108.21853,110.5365059
10/27/2019,Texans,Raiders,86.90847256,135.610108
10/27/2019,Jaguars,Jets,127.7223003,121.9368568
10/27/2019,Saints,Cardinals,94.27410968,112.0887201
10/27/2019,Lions,Giants,121.0578117,107.2942206
10/27/2019,49ers,Panthers,98.39103992,155.4947928
10/28/2019,Steelers,Dolphins,112.2736017,75.3119904
10/31/2019,Cardinals,49ers,136.9685721,119.3361125
11/3/2019,Jaguars,Texans,118.2666157,132.8415029
11/3/2019,Eagles,Bears,95.66330447,103.52697
11/3/2019,Bills,Redskins,101.9749834,134.2132465
11/3/2019,Broncos,Browns,110.4372753,109.3665347
11/3/2019,Chargers,Packers,115.4459163,78.11553759
11/3/2019,Dolphins,Jets,157.9668832,81.76318281
11/3/2019,Chiefs,Vikings,145.6655802,91.04849121
11/3/2019,Steelers,Colts,103.1686135,81.33139033
11/3/2019,Panthers,Titans,117.6417328,129.2209566
11/3/2019,Raiders,Lions,103.7921069,128.0603237
11/3/2019,Ravens,Patriots,81.34175552,194.3518868
11/3/2019,Seahawks,Buccaneers,111.588208,138.6322317
11/4/2019,Giants,Cowboys,127.7850635,106.4109555
11/7/2019,Raiders,Chargers,105.1689539,123.6893558
11/10/2019,Saints,Falcons,85.80439929,116.1101654
11/10/2019,Colts,Dolphins,109.4553289,125.6283109
11/10/2019,Bengals,Ravens,178.5910057,68.68726998
11/10/2019,Steelers,Rams,98.09056844,91.61718269
11/10/2019,Browns,Bills,143.3091755,121.7477212
11/10/2019,Bears,Lions,83.5232894,91.35113275
11/10/2019,Packers,Panthers,123.3854927,103.0085557
11/10/2019,Cowboys,Vikings,101.0660139,135.1215266
11/10/2019,Buccaneers,Cardinals,86.72709503,99.33143258
11/10/2019,Jets,Giants,104.803857,73.52964475
11/10/2019,Titans,Chiefs,99.95437237,105.6816782
11/11/2019,49ers,Seahawks,102.6748349,163.4315572
11/14/2019,Browns,Steelers,141.9081057,118.3328996
11/17/2019,Panthers,Falcons,131.25788,133.2812167
11/17/2019,Eagles,Patriots,95.48823011,116.608916
11/17/2019,Rams,Bears,103.0626444,104.9262931
11/17/2019,Raiders,Bengals,103.8852172,130.2806478
11/17/2019,Buccaneers,Saints,93.54578069,98.939206
11/17/2019,Redskins,Jets,135.8116156,91.2306843
11/17/2019,Dolphins,Bills,150.2033098,75.52052326
11/17/2019,Vikings,Broncos,102.5093665,141.219816
11/17/2019,Lions,Cowboys,126.7628355,97.06910509
11/17/2019,Colts,Jaguars,106.8888573,125.5308659
11/17/2019,49ers,Cardinals,108.935176,156.8326047
11/17/2019,Ravens,Texans,83.03987198,198.9880934
11/18/2019,Chargers,Chiefs,111.4693661,81.33654858
11/21/2019,Texans,Colts,83.71213597,141.4195041
11/24/2019,Eagles,Seahawks,92.48373292,119.3410913
11/24/2019,Bengals,Steelers,167.785989,81.20031
11/24/2019,Patriots,Cowboys,101.0750152,104.2022675
11/24/2019,Bears,Giants,91.40374424,85.26014649
11/24/2019,Redskins,Lions,135.3652462,94.31959294
11/24/2019,Bills,Broncos,120.6023421,125.5280171
11/24/2019,Falcons,Buccaneers,113.2178114,83.83769724
11/24/2019,Jets,Raiders,90.5341031,70.69567469
11/24/2019,Saints,Panthers,87.23394476,111.1844045
11/24/2019,49ers,Packers,112.8468473,149.2085503
11/24/2019,Browns,Dolphins,134.2272066,121.5956391
11/24/2019,Titans,Jaguars,105.3984651,108.0285802
11/25/2019,Rams,Ravens,96.08530755,103.3741617
11/28/2019,Cowboys,Bills,107.6264546,125.6858346
11/28/2019,Falcons,Saints,110.3138046,81.07186546
11/28/2019,Lions,Bears,116.7798774,98.33949087
12/1/2019,Cardinals,Rams,130.9019232,113.2453365
12/1/2019,Jaguars,Buccaneers,134.0260551,117.035167
12/1/2019,Giants,Packers,121.9001574,96.06157197
12/1/2019,Colts,Titans,95.98863618,136.9191316
12/1/2019,Steelers,Browns,102.8371469,81.4375577
12/1/2019,Ravens,49ers,92.31499466,201.7519824
12/1/2019,Panthers,Redskins,128.063846,126.2268969
12/1/2019,Bengals,Jets,161.8386112,90.6772946
12/1/2019,Broncos,Chargers,98.13906405,113.4513513
12/1/2019,Texans,Patriots,100.5638738,138.7946315
12/1/2019,Dolphins,Eagles,146.4529094,68.15634687
12/1/2019,Chiefs,Raiders,147.3747208,94.96270261
12/2/2019,Seahawks,Vikings,104.9763719,140.1658424
12/5/2019,Bears,Cowboys,94.89611832,83.05512981
12/8/2019,Jaguars,Chargers,142.213858,117.6690917
12/8/2019,Patriots,Chiefs,99.70832047,100.3642054
12/8/2019,Cardinals,Steelers,122.1683418,115.6235266
12/8/2019,Bills,Ravens,107.5750447,141.6350459
12/8/2019,Vikings,Lions,100.1446719,134.0044616
12/8/2019,Packers,Redskins,124.2798167,104.3143622
12/8/2019,Raiders,Titans,109.6414113,119.6029177
12/8/2019,Jets,Dolphins,83.92594644,76.55203823
12/8/2019,Texans,Broncos,107.9409513,135.6113177
12/8/2019,Browns,Bengals,123.0916227,123.0954981
12/8/2019,Rams,Seahawks,109.4157859,96.02890706
12/8/2019,Buccaneers,Colts,87.72166599,97.763923
12/8/2019,Falcons,Panthers,112.924634,77.74676432
12/8/2019,Saints,49ers,85.85337543,108.8129538
12/9/2019,Eagles,Giants,96.21863615,116.153539
12/12/2019,Ravens,Jets,93.87957061,207.8366369
12/15/2019,Steelers,Bills,102.2842469,90.98188771
12/15/2019,Chargers,Vikings,108.5467601,88.67975269
12/15/2019,Bengals,Patriots,151.8120157,85.15176738
12/15/2019,Raiders,Jaguars,108.358345,119.8947726
12/15/2019,Lions,Buccaneers,112.2046321,106.3491579
12/15/2019,Packers,Bears,121.491964,100.7633939
12/15/2019,Titans,Texans,105.599252,130.36364
12/15/2019,49ers,Falcons,121.0108856,139.5931579
12/15/2019,Chiefs,Broncos,142.0944875,97.71221658
12/15/2019,Panthers,Seahawks,138.5573059,119.9260252
12/15/2019,Redskins,Eagles,132.0967609,103.051304
12/15/2019,Giants,Dolphins,112.1149616,97.84028746
12/15/2019,Cardinals,Browns,123.1325632,112.0704801
12/15/2019,Cowboys,Rams,109.2721247,121.8309728
12/16/2019,Saints,Colts,86.97150423,107.002551
12/21/2019,Buccaneers,Texans,81.25848308,93.0337254
12/21/2019,Patriots,Bills,92.36933703,103.0730555
12/21/2019,49ers,Rams,120.8712702,141.7252706
12/22/2019,Bears,Chiefs,95.34351535,89.04475566
12/22/2019,Seahawks,Cardinals,106.4173909,145.3762314
12/22/2019,Browns,Ravens,128.4964364,122.8237001
12/22/2019,Jets,Steelers,82.55786314,78.284492
12/22/2019,Eagles,Cowboys,90.45815565,113.9455738
12/22/2019,Chargers,Raiders,107.3400763,98.07192147
12/22/2019,Falcons,Jaguars,108.8384846,85.86943842
12/22/2019,Broncos,Lions,115.2868882,106.2154815
12/22/2019,Titans,Saints,104.8872873,133.6228679
12/22/2019,Redskins,Giants,135.692548,104.3607476
12/22/2019,Colts,Panthers,99.3807562,131.205731
12/22/2019,Dolphins,Bengals,138.6720267,72.64902344
12/23/2019,Vikings,Packers,107.3820885,129.4796074
12/29/2019,Bills,Jets,102.6414311,135.6302494
12/29/2019,Panthers,Saints,142.8124781,119.9461099
12/29/2019,Texans,Titans,114.8596174,126.7876873
12/29/2019,Broncos,Raiders,113.8162963,101.4168596
12/29/2019,Giants,Eagles,112.7876196,98.07451839
12/29/2019,Vikings,Bears,103.8438929,130.59453
12/29/2019,Lions,Packers,109.1058491,98.3821362
12/29/2019,Seahawks,49ers,110.1904247,145.815768
12/29/2019,Buccaneers,Falcons,77.40026108,89.15683997
12/29/2019,Patriots,Dolphins,97.47081555,109.1845255
12/29/2019,Ravens,Steelers,96.54069196,200.9924575
12/29/2019,Chiefs,Chargers,129.5163011,94.45525885
12/29/2019,Rams,Cardinals,118.1674105,98.0622762
12/29/2019,Bengals,Browns,152.7584426,99.31982761
12/29/2019,Jaguars,Colts,141.7266911,104.643214
12/29/2019,Cowboys,Redskins,106.8246586,130.5037971
1/4/2020,Patriots,Titans,97.364453,109.7584668
1/4/2020,Texans,Bills,114.9395407,122.496041
1/5/2020,Eagles,Seahawks,87.80368055,118.6612505
1/5/2020,Saints,Vikings,93.92423421,108.023623
1/11/2020,Ravens,Titans,93.37272622,204.4765203
1/11/2020,49ers,Vikings,114.0803997,139.0377429
1/12/2020,Packers,Seahawks,113.2239094,113.927188
1/12/2020,Chiefs,Texans,127.3271954,95.82714761
1/19/2020,Chiefs,Titans,124.7883186,100.3184812
1/19/2020,49ers,Packers,115.0548783,138.8038339
