date,home,away,winner,score_home,score_away
10/14/2018,Vikings,Cardinals,1,27,17
10/14/2018,Dolphins,Bears,1,31,28
10/14/2018,Falcons,Buccaneers,1,34,29
10/14/2018,Cowboys,Jaguars,1,40,7
10/14/2018,Jets,Colts,1,42,34
10/14/2018,Patriots,Chiefs,1,43,40
10/15/2018,Packers,49ers,1,33,30
10/18/2018,Cardinals,Broncos,0,10,45
10/21/2018,Jaguars,Texans,0,7,20
10/21/2018,49ers,Rams,0,10,39
10/21/2018,Eagles,Panthers,0,17,21
10/21/2018,Jets,Vikings,0,17,37
10/21/2018,Redskins,Cowboys,1,20,17
10/21/2018,Chargers,Titans,1,20,19
10/21/2018,Dolphins,Lions,0,21,32
10/21/2018,Ravens,Saints,0,23,24
10/21/2018,Buccaneers,Browns,1,26,23
10/21/2018,Bears,Patriots,0,31,38
10/21/2018,Colts,Bills,1,37,5
10/21/2018,Chiefs,Bengals,1,45,10
10/22/2018,Falcons,Giants,1,23,20
10/25/2018,Texans,Dolphins,1,42,23
10/28/2018,Giants,Redskins,0,13,20
10/28/2018,Lions,Seahawks,0,14,28
10/28/2018,Cardinals,49ers,1,18,15
10/28/2018,Jaguars,Eagles,0,18,24
10/28/2018,Vikings,Saints,0,20,30
10/28/2018,Bears,Jets,1,24,10
10/28/2018,Raiders,Colts,0,28,42
10/28/2018,Rams,Packers,1,29,27
10/28/2018,Chiefs,Broncos,1,30,23
10/28/2018,Steelers,Browns,1,33,18
10/28/2018,Panthers,Ravens,1,36,21
10/28/2018,Bengals,Buccaneers,1,37,34
10/29/2018,Bills,Patriots,0,6,25
11/1/2018,49ers,Raiders,1,34,3
11/4/2018,Bills,Bears,0,9,41
11/4/2018,Dolphins,Jets,1,13,6
11/4/2018,Redskins,Falcons,0,14,38
11/4/2018,Ravens,Steelers,0,16,23
11/4/2018,Broncos,Texans,0,17,19
11/4/2018,Seahawks,Chargers,0,17,25
11/4/2018,Browns,Chiefs,0,21,37
11/4/2018,Vikings,Lions,1,24,9
11/4/2018,Patriots,Packers,1,31,17
11/4/2018,Panthers,Buccaneers,1,42,28
11/4/2018,Saints,Rams,1,45,35
11/5/2018,Cowboys,Titans,0,14,28
11/8/2018,Steelers,Panthers,1,52,21
11/11/2018,Buccaneers,Redskins,0,3,16
11/11/2018,Raiders,Chargers,0,6,20
11/11/2018,Jets,Bills,0,10,41
11/11/2018,Bengals,Saints,0,14,51
11/11/2018,Eagles,Cowboys,0,20,27
11/11/2018,Chiefs,Cardinals,1,26,14
11/11/2018,Browns,Falcons,1,28,16
11/11/2018,Colts,Jaguars,1,29,26
11/11/2018,Packers,Dolphins,1,31,12
11/11/2018,Titans,Patriots,1,34,10
11/11/2018,Bears,Lions,1,34,22
11/11/2018,Rams,Seahawks,1,36,31
11/12/2018,49ers,Giants,0,23,27
11/15/2018,Seahawks,Packers,1,27,24
11/18/2018,Jaguars,Steelers,0,16,20
11/18/2018,Falcons,Cowboys,0,19,22
11/18/2018,Lions,Panthers,1,20,19
11/18/2018,Redskins,Texans,0,21,23
11/18/2018,Cardinals,Raiders,0,21,23
11/18/2018,Chargers,Broncos,0,22,23
11/18/2018,Ravens,Bengals,1,24,21
11/18/2018,Bears,Vikings,1,25,20
11/18/2018,Colts,Titans,1,38,10
11/18/2018,Giants,Buccaneers,1,38,35
11/18/2018,Saints,Eagles,1,48,7
11/19/2018,Rams,Chiefs,1,54,51
11/22/2018,Lions,Bears,0,16,23
11/22/2018,Saints,Falcons,1,31,17
11/22/2018,Cowboys,Redskins,1,31,23
11/25/2018,Jets,Patriots,0,13,27
11/25/2018,Bengals,Browns,0,20,35
11/25/2018,Broncos,Steelers,1,24,17
11/25/2018,Vikings,Packers,1,24,17
11/25/2018,Bills,Jaguars,1,24,21
11/25/2018,Eagles,Giants,1,25,22
11/25/2018,Buccaneers,49ers,1,27,9
11/25/2018,Colts,Dolphins,1,27,24
11/25/2018,Panthers,Seahawks,0,27,30
11/25/2018,Ravens,Raiders,1,34,17
11/25/2018,Chargers,Cardinals,1,45,10
11/26/2018,Texans,Titans,1,34,17
11/29/2018,Cowboys,Saints,1,13,10
12/2/2018,Jaguars,Colts,1,6,0
12/2/2018,Bengals,Broncos,0,10,24
12/2/2018,Falcons,Ravens,0,16,26
12/2/2018,Lions,Rams,0,16,30
12/2/2018,Packers,Cardinals,0,17,20
12/2/2018,Dolphins,Bills,1,21,17
12/2/2018,Patriots,Vikings,1,24,10
12/2/2018,Buccaneers,Panthers,1,24,17
12/2/2018,Titans,Jets,1,26,22
12/2/2018,Texans,Browns,1,29,13
12/2/2018,Giants,Bears,1,30,27
12/2/2018,Steelers,Chargers,0,30,33
12/2/2018,Raiders,Chiefs,0,33,40
12/2/2018,Seahawks,49ers,1,43,16
12/3/2018,Eagles,Redskins,1,28,13
12/6/2018,Titans,Jaguars,1,30,9
12/9/2018,Cardinals,Lions,0,3,17
12/9/2018,Buccaneers,Saints,0,14,28
12/9/2018,Bears,Rams,1,15,6
12/9/2018,Redskins,Giants,0,16,40
12/9/2018,49ers,Broncos,1,20,14
12/9/2018,Texans,Colts,0,21,24
12/9/2018,Bills,Jets,0,23,27
12/9/2018,Raiders,Steelers,1,24,21
12/9/2018,Browns,Panthers,1,26,20
12/9/2018,Chargers,Bengals,1,26,21
12/9/2018,Chiefs,Ravens,1,27,24
12/9/2018,Cowboys,Eagles,1,29,23
12/9/2018,Packers,Falcons,1,34,20
12/9/2018,Dolphins,Patriots,1,34,33
12/10/2018,Seahawks,Vikings,1,21,7
12/13/2018,Chiefs,Chargers,0,28,29
12/15/2018,Broncos,Browns,0,16,17
12/15/2018,Jets,Texans,0,22,29
12/16/2018,Giants,Titans,0,0,17
12/16/2018,Jaguars,Redskins,0,13,16
12/16/2018,Bills,Lions,1,14,13
12/16/2018,Steelers,Patriots,1,17,10
12/16/2018,Ravens,Buccaneers,1,20,12
12/16/2018,Colts,Cowboys,1,23,0
12/16/2018,Rams,Eagles,0,23,30
12/16/2018,Bears,Packers,1,24,17
12/16/2018,49ers,Seahawks,1,26,23
12/16/2018,Bengals,Raiders,1,30,16
12/16/2018,Falcons,Cardinals,1,40,14
12/16/2018,Vikings,Dolphins,1,41,17
12/17/2018,Panthers,Saints,0,9,12
12/22/2018,Chargers,Ravens,0,10,22
12/22/2018,Titans,Redskins,1,25,16
12/23/2018,Dolphins,Jaguars,0,7,17
12/23/2018,49ers,Bears,0,9,14
12/23/2018,Lions,Vikings,0,9,27
12/23/2018,Cardinals,Rams,0,9,31
12/23/2018,Panthers,Falcons,0,10,24
12/23/2018,Patriots,Bills,1,24,12
12/23/2018,Browns,Bengals,1,26,18
12/23/2018,Cowboys,Buccaneers,1,27,20
12/23/2018,Colts,Giants,1,28,27
12/23/2018,Saints,Steelers,1,31,28
12/23/2018,Eagles,Texans,1,32,30
12/23/2018,Seahawks,Chiefs,1,38,31
12/23/2018,Jets,Packers,0,38,44
12/24/2018,Raiders,Broncos,1,27,14
12/30/2018,Redskins,Eagles,0,0,24
12/30/2018,Packers,Lions,0,0,31
12/30/2018,Broncos,Chargers,0,9,23
12/30/2018,Vikings,Bears,0,10,24
12/30/2018,Saints,Panthers,0,14,33
12/30/2018,Steelers,Bengals,1,16,13
12/30/2018,Titans,Colts,0,17,33
12/30/2018,Texans,Jaguars,1,20,3
12/30/2018,Ravens,Browns,1,26,24
12/30/2018,Seahawks,Cardinals,1,27,24
12/30/2018,Buccaneers,Falcons,0,32,34
12/30/2018,Chiefs,Raiders,1,35,3
12/30/2018,Giants,Cowboys,0,35,36
12/30/2018,Patriots,Jets,1,38,3
12/30/2018,Bills,Dolphins,1,42,17
12/30/2018,Rams,49ers,1,48,32
1/5/2019,Texans,Colts,0,7,21
1/5/2019,Cowboys,Seahawks,1,24,22
1/6/2019,Bears,Eagles,0,15,16
1/6/2019,Ravens,Chargers,0,17,23
1/12/2019,Rams,Cowboys,1,30,22
1/12/2019,Chiefs,Colts,1,31,13
1/13/2019,Saints,Eagles,1,20,14
1/13/2019,Patriots,Chargers,1,41,28
1/20/2019,Saints,Rams,0,23,26
1/20/2019,Chiefs,Patriots,0,31,37
2/3/2019,Rams,Patriots,0,3,13
9/5/2019,Bears,Packers,0,3,10
9/8/2019,Dolphins,Ravens,0,10,59
9/8/2019,Browns,Titans,0,13,43
9/8/2019,Jets,Bills,0,16,17
9/8/2019,Buccaneers,49ers,0,17,31
9/8/2019,Seahawks,Bengals,1,21,20
9/8/2019,Jaguars,Chiefs,0,26,40
9/8/2019,Cardinals,Lions,0,27,27
9/8/2019,Panthers,Rams,0,27,30
9/8/2019,Vikings,Falcons,1,28,12
9/8/2019,Chargers,Colts,1,30,24
9/8/2019,Eagles,Redskins,1,32,27
9/8/2019,Patriots,Steelers,1,33,3
9/8/2019,Cowboys,Giants,1,35,17
9/9/2019,Raiders,Broncos,1,24,16
9/9/2019,Saints,Texans,1,30,28
9/12/2019,Panthers,Buccaneers,0,14,20
9/15/2019,Dolphins,Patriots,0,0,43
9/15/2019,Raiders,Chiefs,0,10,28
9/15/2019,Lions,Chargers,1,13,10
9/15/2019,Texans,Jaguars,1,13,12
9/15/2019,Broncos,Bears,0,14,16
9/15/2019,Giants,Bills,0,14,28
9/15/2019,Titans,Colts,0,17,19
9/15/2019,Bengals,49ers,0,17,41
9/15/2019,Packers,Vikings,1,21,16
9/15/2019,Redskins,Cowboys,0,21,31
9/15/2019,Ravens,Cardinals,1,23,17
9/15/2019,Falcons,Eagles,1,24,20
9/15/2019,Steelers,Seahawks,0,26,28
9/15/2019,Rams,Saints,1,27,9
9/16/2019,Jets,Browns,0,3,23
9/19/2019,Jaguars,Titans,1,20,7
9/22/2019,Browns,Rams,0,13,20
9/22/2019,Chargers,Texans,0,20,27
9/22/2019,Cardinals,Panthers,0,20,38
9/22/2019,Bills,Bengals,1,21,17
9/22/2019,49ers,Steelers,1,24,20
9/22/2019,Eagles,Lions,0,24,27
9/22/2019,Packers,Broncos,1,27,16
9/22/2019,Colts,Falcons,1,27,24
9/22/2019,Seahawks,Saints,0,27,33
9/22/2019,Patriots,Jets,1,30,14
9/22/2019,Cowboys,Dolphins,1,31,6
9/22/2019,Buccaneers,Giants,0,31,32
9/22/2019,Chiefs,Ravens,1,33,28
9/22/2019,Vikings,Raiders,1,34,14
9/23/2019,Redskins,Bears,0,15,31
9/26/2019,Packers,Eagles,0,27,34
9/29/2019,Bills,Patriots,0,10,16
9/29/2019,Texans,Panthers,0,10,16
9/29/2019,Falcons,Titans,0,10,24
9/29/2019,Cardinals,Seahawks,0,10,27
9/29/2019,Dolphins,Chargers,0,10,30
9/29/2019,Saints,Cowboys,1,12,10
9/29/2019,Bears,Vikings,1,16,6
9/29/2019,Giants,Redskins,1,24,3
9/29/2019,Broncos,Jaguars,0,24,26
9/29/2019,Colts,Raiders,0,24,31
9/29/2019,Ravens,Browns,0,25,40
9/29/2019,Lions,Chiefs,0,30,34
9/29/2019,Rams,Buccaneers,0,40,55
9/30/2019,Steelers,Bengals,1,27,3
10/3/2019,Seahawks,Rams,1,30,29
10/6/2019,Titans,Bills,0,7,14
10/6/2019,Redskins,Patriots,0,7,33
10/6/2019,Giants,Vikings,0,10,28
10/6/2019,Chiefs,Colts,0,13,19
10/6/2019,Chargers,Broncos,0,13,20
10/6/2019,Bengals,Cardinals,0,23,26
10/6/2019,Steelers,Ravens,0,23,26
10/6/2019,Raiders,Bears,1,24,21
10/6/2019,Cowboys,Packers,0,24,34
10/6/2019,Eagles,Jets,1,31,6
10/6/2019,Saints,Buccaneers,1,31,24
10/6/2019,Panthers,Jaguars,1,34,27
10/6/2019,Texans,Falcons,1,53,32
10/7/2019,49ers,Browns,1,31,3
10/10/2019,Patriots,Giants,1,35,14
10/13/2019,Jaguars,Saints,0,6,13
10/13/2019,Rams,49ers,0,7,20
10/13/2019,Broncos,Titans,1,16,0
10/13/2019,Dolphins,Redskins,0,16,17
10/13/2019,Chargers,Steelers,0,17,24
10/13/2019,Ravens,Bengals,1,23,17
10/13/2019,Jets,Cowboys,1,24,22
10/13/2019,Chiefs,Texans,0,24,31
10/13/2019,Buccaneers,Panthers,0,26,37
10/13/2019,Browns,Seahawks,0,28,32
10/13/2019,Cardinals,Falcons,1,34,33
10/13/2019,Vikings,Eagles,1,38,20
10/14/2019,Packers,Lions,1,23,22
10/17/2019,Broncos,Chiefs,0,6,30
10/20/2019,Redskins,49ers,0,0,9
10/20/2019,Falcons,Rams,0,10,37
10/20/2019,Seahawks,Ravens,0,16,30
10/20/2019,Bengals,Jaguars,0,17,27
10/20/2019,Giants,Cardinals,0,21,27
10/20/2019,Titans,Chargers,1,23,20
10/20/2019,Bears,Saints,0,25,36
10/20/2019,Colts,Texans,1,30,23
10/20/2019,Lions,Vikings,0,30,42
10/20/2019,Bills,Dolphins,1,31,21
10/20/2019,Cowboys,Eagles,1,37,10
10/20/2019,Packers,Raiders,1,42,24
10/21/2019,Jets,Patriots,0,0,33
10/24/2019,Vikings,Redskins,1,19,9
10/27/2019,Bills,Eagles,0,13,31
10/27/2019,Colts,Broncos,1,15,13
10/27/2019,Bears,Chargers,0,16,17
10/27/2019,Falcons,Seahawks,0,20,27
10/27/2019,Rams,Bengals,1,24,10
10/27/2019,Chiefs,Packers,0,24,31
10/27/2019,Patriots,Browns,1,27,13
10/27/2019,Titans,Buccaneers,1,27,23
10/27/2019,Texans,Raiders,1,27,24
10/27/2019,Jaguars,Jets,1,29,15
10/27/2019,Saints,Cardinals,1,31,9
10/27/2019,Lions,Giants,1,31,26
10/27/2019,49ers,Panthers,1,51,13
10/28/2019,Steelers,Dolphins,1,27,14
10/31/2019,Cardinals,49ers,0,25,28
11/3/2019,Jaguars,Texans,0,3,26
11/3/2019,Eagles,Bears,1,22,14
11/3/2019,Bills,Redskins,1,24,9
11/3/2019,Broncos,Browns,1,24,19
11/3/2019,Chargers,Packers,1,26,11
11/3/2019,Dolphins,Jets,1,26,18
11/3/2019,Chiefs,Vikings,1,26,23
11/3/2019,Steelers,Colts,1,26,24
11/3/2019,Panthers,Titans,1,30,20
11/3/2019,Raiders,Lions,1,31,24
11/3/2019,Ravens,Patriots,1,37,20
11/3/2019,Seahawks,Buccaneers,1,40,34
11/4/2019,Giants,Cowboys,0,18,37
11/7/2019,Raiders,Chargers,1,26,24
11/10/2019,Saints,Falcons,0,9,26
11/10/2019,Colts,Dolphins,0,12,16
11/10/2019,Bengals,Ravens,0,13,49
11/10/2019,Steelers,Rams,1,17,12
11/10/2019,Browns,Bills,1,19,16
11/10/2019,Bears,Lions,1,20,13
11/10/2019,Packers,Panthers,1,24,16
11/10/2019,Cowboys,Vikings,0,24,28
11/10/2019,Buccaneers,Cardinals,1,30,27
11/10/2019,Jets,Giants,1,34,27
11/10/2019,Titans,Chiefs,1,35,32
11/11/2019,49ers,Seahawks,0,24,27
11/14/2019,Browns,Steelers,1,21,7
11/17/2019,Panthers,Falcons,0,3,29
11/17/2019,Eagles,Patriots,0,10,17
11/17/2019,Rams,Bears,1,17,7
11/17/2019,Raiders,Bengals,1,17,10
11/17/2019,Buccaneers,Saints,0,17,34
11/17/2019,Redskins,Jets,0,17,34
11/17/2019,Dolphins,Bills,0,20,37
11/17/2019,Vikings,Broncos,1,27,23
11/17/2019,Lions,Cowboys,0,27,35
11/17/2019,Colts,Jaguars,1,33,13
11/17/2019,49ers,Cardinals,1,36,26
11/17/2019,Ravens,Texans,1,41,7
11/18/2019,Chargers,Chiefs,0,17,24
11/21/2019,Texans,Colts,1,20,17
11/24/2019,Eagles,Seahawks,0,9,17
11/24/2019,Bengals,Steelers,0,10,16
11/24/2019,Patriots,Cowboys,1,13,9
11/24/2019,Bears,Giants,1,19,14
11/24/2019,Redskins,Lions,1,19,16
11/24/2019,Bills,Broncos,1,20,3
11/24/2019,Falcons,Buccaneers,0,22,35
11/24/2019,Jets,Raiders,1,34,3
11/24/2019,Saints,Panthers,1,34,31
11/24/2019,49ers,Packers,1,37,8
11/24/2019,Browns,Dolphins,1,41,24
11/24/2019,Titans,Jaguars,1,42,20
11/25/2019,Rams,Ravens,0,6,45
11/28/2019,Cowboys,Bills,0,15,26
11/28/2019,Falcons,Saints,0,18,26
11/28/2019,Lions,Bears,0,20,24
12/1/2019,Cardinals,Rams,0,7,34
12/1/2019,Jaguars,Buccaneers,0,11,28
12/1/2019,Giants,Packers,0,13,31
12/1/2019,Colts,Titans,0,17,31
12/1/2019,Steelers,Browns,1,20,13
12/1/2019,Ravens,49ers,1,20,17
12/1/2019,Panthers,Redskins,0,21,29
12/1/2019,Bengals,Jets,1,22,6
12/1/2019,Broncos,Chargers,1,23,20
12/1/2019,Texans,Patriots,1,28,22
12/1/2019,Dolphins,Eagles,1,37,31
12/1/2019,Chiefs,Raiders,1,40,9
12/2/2019,Seahawks,Vikings,1,37,30
12/5/2019,Bears,Cowboys,1,31,24
12/8/2019,Jaguars,Chargers,0,10,45
12/8/2019,Patriots,Chiefs,0,16,23
12/8/2019,Cardinals,Steelers,0,17,23
12/8/2019,Bills,Ravens,0,17,24
12/8/2019,Vikings,Lions,1,20,7
12/8/2019,Packers,Redskins,1,20,15
12/8/2019,Raiders,Titans,0,21,42
12/8/2019,Jets,Dolphins,1,22,21
12/8/2019,Texans,Broncos,0,24,38
12/8/2019,Browns,Bengals,1,27,19
12/8/2019,Rams,Seahawks,1,28,12
12/8/2019,Buccaneers,Colts,1,38,35
12/8/2019,Falcons,Panthers,1,40,20
12/8/2019,Saints,49ers,0,46,48
12/9/2019,Eagles,Giants,1,23,17
12/12/2019,Ravens,Jets,1,42,21
12/15/2019,Steelers,Bills,0,10,17
12/15/2019,Chargers,Vikings,0,10,39
12/15/2019,Bengals,Patriots,0,13,34
12/15/2019,Raiders,Jaguars,0,16,20
12/15/2019,Lions,Buccaneers,0,17,38
12/15/2019,Packers,Bears,1,21,13
12/15/2019,Titans,Texans,0,21,24
12/15/2019,49ers,Falcons,0,22,29
12/15/2019,Chiefs,Broncos,1,23,3
12/15/2019,Panthers,Seahawks,0,24,30
12/15/2019,Redskins,Eagles,0,27,37
12/15/2019,Giants,Dolphins,1,36,20
12/15/2019,Cardinals,Browns,1,38,24
12/15/2019,Cowboys,Rams,1,44,21
12/16/2019,Saints,Colts,1,34,7
12/21/2019,Buccaneers,Texans,0,20,23
12/21/2019,Patriots,Bills,1,24,17
12/21/2019,49ers,Rams,1,34,31
12/22/2019,Bears,Chiefs,0,3,26
12/22/2019,Seahawks,Cardinals,0,13,27
12/22/2019,Browns,Ravens,0,15,31
12/22/2019,Jets,Steelers,1,16,10
12/22/2019,Eagles,Cowboys,1,17,9
12/22/2019,Chargers,Raiders,0,17,24
12/22/2019,Falcons,Jaguars,1,24,12
12/22/2019,Broncos,Lions,1,27,17
12/22/2019,Titans,Saints,0,28,38
12/22/2019,Redskins,Giants,0,35,41
12/22/2019,Colts,Panthers,1,38,6
12/22/2019,Dolphins,Bengals,1,38,35
12/23/2019,Vikings,Packers,0,10,23
12/29/2019,Bills,Jets,0,6,13
12/29/2019,Panthers,Saints,0,10,42
12/29/2019,Texans,Titans,0,14,35
12/29/2019,Broncos,Raiders,1,16,15
12/29/2019,Giants,Eagles,0,17,34
12/29/2019,Vikings,Bears,0,19,21
12/29/2019,Lions,Packers,0,20,23
12/29/2019,Seahawks,49ers,0,21,26
12/29/2019,Buccaneers,Falcons,0,22,28
12/29/2019,Patriots,Dolphins,0,24,27
12/29/2019,Ravens,Steelers,1,28,10
12/29/2019,Chiefs,Chargers,1,31,21
12/29/2019,Rams,Cardinals,1,31,24
12/29/2019,Bengals,Browns,1,33,23
12/29/2019,Jaguars,Colts,1,38,20
12/29/2019,Cowboys,Redskins,1,47,16
1/4/2020,Patriots,Titans,0,13,20
1/4/2020,Texans,Bills,1,22,19
1/5/2020,Eagles,Seahawks,0,9,17
1/5/2020,Saints,Vikings,0,20,26
1/11/2020,Ravens,Titans,0,12,28
1/11/2020,49ers,Vikings,1,27,10
1/12/2020,Packers,Seahawks,1,28,23
1/12/2020,Chiefs,Texans,1,51,31
1/19/2020,Chiefs,Titans,1,35,24
1/19/2020,49ers,Packers,1,37,20
2/2/2020,Chiefs,49ers,1,31,20
